Time,Source,Destination,Protocol,Length,Src port,Dest port,Target
21:11.5,192.168.122.34,192.168.122.190,TCP,66,63994,80,1
21:11.5,192.168.122.34,192.168.122.190,TCP,66,63995,80,1
21:11.5,192.168.122.34,192.168.122.190,TCP,66,63996,80,1
21:11.5,192.168.122.34,192.168.122.190,TCP,66,63595,80,1
21:11.5,192.168.122.34,192.168.122.190,TCP,66,63596,80,1
21:11.5,192.168.122.34,192.168.122.190,TCP,66,63997,80,1
21:11.5,192.168.122.34,192.168.122.190,TCP,66,63998,80,1
21:11.5,192.168.122.34,192.168.122.190,TCP,66,63999,80,1
21:11.5,192.168.122.34,192.168.122.190,TCP,66,63597,80,1
21:11.5,192.168.122.34,192.168.122.190,TCP,66,63598,80,1
21:11.5,192.168.122.34,192.168.122.190,TCP,66,63599,80,1
21:11.5,192.168.122.34,192.168.122.190,TCP,66,63600,80,1
21:11.5,192.168.122.34,192.168.122.190,TCP,66,63601,80,1
21:11.5,192.168.122.34,192.168.122.190,TCP,66,63602,80,1
21:11.5,192.168.122.34,192.168.122.190,TCP,66,63603,80,1
21:11.5,192.168.122.34,192.168.122.190,TCP,66,63604,80,1
21:11.5,192.168.122.34,192.168.122.190,TCP,66,63605,80,1
21:11.5,192.168.122.34,192.168.122.190,TCP,66,63606,80,1
21:11.5,192.168.122.34,192.168.122.190,TCP,66,63607,80,1
21:11.5,192.168.122.34,192.168.122.190,TCP,66,63608,80,1
21:11.5,192.168.122.34,192.168.122.190,TCP,66,63609,80,1
21:11.5,192.168.122.34,192.168.122.190,TCP,66,63610,80,1
21:11.5,192.168.122.34,192.168.122.190,TCP,66,63611,80,1
21:11.5,192.168.122.34,192.168.122.190,TCP,66,63612,80,1
21:11.5,192.168.122.34,192.168.122.190,TCP,66,63613,80,1
21:11.5,192.168.122.34,192.168.122.190,TCP,66,63614,80,1
21:11.6,192.168.122.34,192.168.122.190,TCP,66,63615,80,1
21:11.6,192.168.122.34,192.168.122.190,TCP,66,63616,80,1
21:11.6,192.168.122.34,192.168.122.190,TCP,66,63617,80,1
21:11.6,192.168.122.34,192.168.122.190,TCP,66,63618,80,1
21:11.6,192.168.122.34,192.168.122.190,TCP,66,63619,80,1
21:11.6,192.168.122.34,192.168.122.190,TCP,66,63620,80,1
21:11.6,192.168.122.34,192.168.122.190,TCP,66,63621,80,1
21:11.6,192.168.122.34,192.168.122.190,TCP,66,63622,80,1
21:11.6,192.168.122.34,192.168.122.190,TCP,66,63623,80,1
21:11.6,192.168.122.34,192.168.122.190,TCP,66,63624,80,1
21:11.6,192.168.122.34,192.168.122.190,TCP,66,63625,80,1
21:11.6,192.168.122.34,192.168.122.190,TCP,66,63626,80,1
21:11.6,192.168.122.34,192.168.122.190,TCP,66,63627,80,1
21:11.6,192.168.122.34,192.168.122.190,TCP,66,63628,80,1
21:11.6,192.168.122.34,192.168.122.190,TCP,66,63629,80,1
21:11.6,192.168.122.34,192.168.122.190,TCP,66,63630,80,1
21:11.6,192.168.122.34,192.168.122.190,TCP,66,63631,80,1
21:11.6,192.168.122.34,192.168.122.190,TCP,66,63632,80,1
21:11.6,192.168.122.34,192.168.122.190,TCP,66,63633,80,1
21:11.6,192.168.122.34,192.168.122.190,TCP,66,63634,80,1
21:11.6,192.168.122.46,192.168.122.190,TCP,66,49843,80,1
21:11.6,192.168.122.46,192.168.122.190,TCP,66,49844,80,1
21:11.6,192.168.122.46,192.168.122.190,TCP,66,49845,80,1
21:11.6,192.168.122.46,192.168.122.190,TCP,66,49846,80,1
21:11.6,192.168.122.46,192.168.122.190,TCP,66,49847,80,1
21:11.6,192.168.122.46,192.168.122.190,TCP,66,49848,80,1
21:11.6,192.168.122.46,192.168.122.190,TCP,66,49849,80,1
21:11.6,192.168.122.46,192.168.122.190,TCP,66,49850,80,1
21:11.6,192.168.122.46,192.168.122.190,TCP,66,49851,80,1
21:11.6,192.168.122.46,192.168.122.190,TCP,66,49852,80,1
21:11.6,192.168.122.46,192.168.122.190,TCP,66,49853,80,1
21:11.6,192.168.122.46,192.168.122.190,TCP,66,49854,80,1
21:11.6,192.168.122.46,192.168.122.190,TCP,66,49855,80,1
21:11.6,192.168.122.34,192.168.122.190,TCP,66,63746,80,1
21:11.6,192.168.122.34,192.168.122.190,TCP,66,63747,80,1
21:11.6,192.168.122.34,192.168.122.190,TCP,66,63748,80,1
21:11.6,192.168.122.34,192.168.122.190,TCP,66,63749,80,1
21:11.6,192.168.122.34,192.168.122.190,TCP,66,63750,80,1
21:11.6,192.168.122.34,192.168.122.190,TCP,66,63751,80,1
21:11.6,192.168.122.34,192.168.122.190,TCP,66,63752,80,1
21:11.6,192.168.122.34,192.168.122.190,TCP,66,64021,80,1
21:11.6,192.168.122.34,192.168.122.190,TCP,66,63753,80,1
21:11.6,192.168.122.34,192.168.122.190,TCP,66,63754,80,1
21:11.6,192.168.122.34,192.168.122.190,TCP,66,63755,80,1
21:11.6,192.168.122.34,192.168.122.190,TCP,66,64022,80,1
21:11.6,192.168.122.34,192.168.122.190,TCP,66,64023,80,1
21:11.6,192.168.122.34,192.168.122.190,TCP,66,64024,80,1
21:11.6,192.168.122.34,192.168.122.190,TCP,66,63756,80,1
21:11.6,192.168.122.34,192.168.122.190,TCP,66,63757,80,1
21:11.6,192.168.122.34,192.168.122.190,TCP,66,64025,80,1
21:11.6,192.168.122.34,192.168.122.190,TCP,66,64026,80,1
21:11.6,192.168.122.34,192.168.122.190,TCP,66,63758,80,1
21:11.6,192.168.122.34,192.168.122.190,TCP,66,63759,80,1
21:11.6,192.168.122.34,192.168.122.190,TCP,66,63760,80,1
21:11.6,192.168.122.34,192.168.122.190,TCP,66,63761,80,1
21:11.6,192.168.122.34,192.168.122.190,TCP,66,63762,80,1
21:11.6,192.168.122.34,192.168.122.190,TCP,66,63763,80,1
21:11.6,192.168.122.34,192.168.122.190,TCP,66,63764,80,1
21:11.6,192.168.122.34,192.168.122.190,TCP,66,63765,80,1
21:11.6,192.168.122.34,192.168.122.190,TCP,66,63766,80,1
21:11.6,192.168.122.34,192.168.122.190,TCP,66,63767,80,1
21:11.6,192.168.122.34,192.168.122.190,TCP,66,63768,80,1
21:11.6,192.168.122.34,192.168.122.190,TCP,66,63769,80,1
21:11.6,192.168.122.34,192.168.122.190,TCP,66,63770,80,1
21:11.6,192.168.122.34,192.168.122.190,TCP,66,63771,80,1
21:11.6,192.168.122.34,192.168.122.190,TCP,66,63772,80,1
21:11.6,192.168.122.34,192.168.122.190,TCP,66,63773,80,1
21:11.6,192.168.122.34,192.168.122.190,TCP,66,63774,80,1
21:11.6,192.168.122.34,192.168.122.190,TCP,66,63775,80,1
21:11.6,192.168.122.46,192.168.122.190,TCP,66,49856,80,1
21:11.6,192.168.122.46,192.168.122.190,TCP,66,49857,80,1
21:11.6,192.168.122.34,192.168.122.190,TCP,66,63776,80,1
21:11.6,192.168.122.34,192.168.122.190,TCP,66,63777,80,1
21:11.6,192.168.122.34,192.168.122.190,TCP,66,63778,80,1
21:11.6,192.168.122.34,192.168.122.190,TCP,66,63779,80,1
21:11.6,192.168.122.34,192.168.122.190,TCP,66,63780,80,1
21:11.6,192.168.122.34,192.168.122.190,TCP,66,63781,80,1
21:11.6,192.168.122.34,192.168.122.190,TCP,66,63782,80,1
21:11.6,192.168.122.34,192.168.122.190,TCP,66,63783,80,1
21:11.6,192.168.122.34,192.168.122.190,TCP,66,63784,80,1
21:11.6,192.168.122.34,192.168.122.190,TCP,66,63785,80,1
21:11.6,192.168.122.34,192.168.122.190,TCP,66,63786,80,1
21:11.6,192.168.122.34,192.168.122.190,TCP,66,63787,80,1
21:11.6,192.168.122.34,192.168.122.190,TCP,66,63788,80,1
21:11.6,192.168.122.34,192.168.122.190,TCP,66,63789,80,1
21:11.6,192.168.122.34,192.168.122.190,TCP,66,63790,80,1
21:11.6,192.168.122.34,192.168.122.190,TCP,66,63791,80,1
21:11.6,192.168.122.46,192.168.122.190,TCP,66,49858,80,1
21:11.6,192.168.122.46,192.168.122.190,TCP,66,49859,80,1
21:11.6,192.168.122.46,192.168.122.190,TCP,66,49860,80,1
21:11.6,192.168.122.46,192.168.122.190,TCP,66,49861,80,1
21:11.6,192.168.122.46,192.168.122.190,TCP,66,49862,80,1
21:11.6,192.168.122.34,192.168.122.190,TCP,66,63792,80,1
21:11.6,192.168.122.34,192.168.122.190,TCP,66,63793,80,1
21:11.6,192.168.122.34,192.168.122.190,TCP,66,63794,80,1
21:11.6,192.168.122.34,192.168.122.190,TCP,66,63795,80,1
21:11.6,192.168.122.34,192.168.122.190,TCP,66,63796,80,1
21:11.6,192.168.122.34,192.168.122.190,TCP,66,63797,80,1
21:11.6,192.168.122.34,192.168.122.190,TCP,66,63798,80,1
21:11.6,192.168.122.34,192.168.122.190,TCP,66,63799,80,1
21:11.6,192.168.122.34,192.168.122.190,TCP,66,63800,80,1
21:11.6,192.168.122.46,192.168.122.190,TCP,66,49863,80,1
21:11.6,192.168.122.46,192.168.122.190,TCP,66,49864,80,1
21:11.6,192.168.122.46,192.168.122.190,TCP,66,49865,80,1
21:11.6,192.168.122.34,192.168.122.190,TCP,66,63801,80,1
21:11.6,192.168.122.34,192.168.122.190,TCP,66,63802,80,1
21:11.6,192.168.122.34,192.168.122.190,TCP,66,63803,80,1
21:11.6,192.168.122.46,192.168.122.190,TCP,66,49866,80,1
21:11.6,192.168.122.46,192.168.122.190,TCP,66,49867,80,1
21:11.6,192.168.122.34,192.168.122.190,TCP,66,64027,80,1
21:11.6,192.168.122.34,192.168.122.190,TCP,66,64028,80,1
21:11.6,192.168.122.34,192.168.122.190,TCP,66,64029,80,1
21:11.6,192.168.122.34,192.168.122.190,TCP,66,64030,80,1
21:11.6,192.168.122.46,192.168.122.190,TCP,66,49868,80,1
21:11.6,192.168.122.46,192.168.122.190,TCP,66,49869,80,1
21:11.6,192.168.122.46,192.168.122.190,TCP,66,49870,80,1
21:11.6,192.168.122.46,192.168.122.190,TCP,66,49871,80,1
21:11.6,192.168.122.46,192.168.122.190,TCP,66,49872,80,1
21:11.6,192.168.122.34,192.168.122.190,TCP,66,64031,80,1
21:11.6,192.168.122.34,192.168.122.190,TCP,66,64032,80,1
21:11.6,192.168.122.34,192.168.122.190,TCP,66,64033,80,1
21:11.6,192.168.122.34,192.168.122.190,TCP,66,64034,80,1
21:11.6,192.168.122.34,192.168.122.190,TCP,66,64035,80,1
21:11.6,192.168.122.34,192.168.122.190,TCP,66,64036,80,1
21:11.6,192.168.122.34,192.168.122.190,TCP,66,64037,80,1
21:11.6,192.168.122.34,192.168.122.190,TCP,66,64038,80,1
21:11.6,192.168.122.34,192.168.122.190,TCP,66,64039,80,1
21:11.6,192.168.122.34,192.168.122.190,TCP,66,64040,80,1
21:11.6,192.168.122.34,192.168.122.190,TCP,66,64041,80,1
21:11.6,192.168.122.34,192.168.122.190,TCP,66,64042,80,1
21:11.6,192.168.122.34,192.168.122.190,TCP,66,64043,80,1
21:11.6,192.168.122.34,192.168.122.190,TCP,66,64044,80,1
21:11.6,192.168.122.34,192.168.122.190,TCP,66,64045,80,1
21:11.6,192.168.122.34,192.168.122.190,TCP,66,64046,80,1
21:11.6,192.168.122.34,192.168.122.190,TCP,66,64047,80,1
21:11.6,192.168.122.34,192.168.122.190,TCP,66,64048,80,1
21:11.6,192.168.122.46,192.168.122.190,TCP,66,49873,80,1
21:11.7,192.168.122.34,192.168.122.190,TCP,66,64049,80,1
21:11.7,192.168.122.34,192.168.122.190,TCP,66,64050,80,1
21:11.7,192.168.122.34,192.168.122.190,TCP,66,64051,80,1
21:11.7,192.168.122.34,192.168.122.190,TCP,66,64052,80,1
21:11.7,192.168.122.34,192.168.122.190,TCP,66,64053,80,1
21:11.7,192.168.122.34,192.168.122.190,TCP,66,64054,80,1
21:11.7,192.168.122.34,192.168.122.190,TCP,66,64055,80,1
21:11.7,192.168.122.34,192.168.122.190,TCP,66,64056,80,1
21:11.7,192.168.122.34,192.168.122.190,TCP,66,64057,80,1
21:11.7,192.168.122.34,192.168.122.190,TCP,66,64058,80,1
21:11.7,192.168.122.34,192.168.122.190,TCP,66,64059,80,1
21:11.7,192.168.122.34,192.168.122.190,TCP,66,64060,80,1
21:11.7,192.168.122.34,192.168.122.190,TCP,66,64061,80,1
21:11.7,192.168.122.34,192.168.122.190,TCP,66,64062,80,1
21:11.7,192.168.122.34,192.168.122.190,TCP,66,64063,80,1
21:11.7,192.168.122.34,192.168.122.190,TCP,66,64064,80,1
21:11.7,192.168.122.34,192.168.122.190,TCP,66,64065,80,1
21:11.7,192.168.122.34,192.168.122.190,TCP,66,64066,80,1
21:11.7,192.168.122.34,192.168.122.190,TCP,66,64067,80,1
21:11.7,192.168.122.34,192.168.122.190,TCP,66,64068,80,1
21:11.7,192.168.122.34,192.168.122.190,TCP,66,64069,80,1
21:11.7,192.168.122.46,192.168.122.190,TCP,66,49874,80,1
21:11.7,192.168.122.46,192.168.122.190,TCP,66,49875,80,1
21:11.7,192.168.122.46,192.168.122.190,TCP,66,49876,80,1
21:11.7,192.168.122.46,192.168.122.190,TCP,66,49877,80,1
21:11.7,192.168.122.46,192.168.122.190,TCP,66,49878,80,1
21:11.7,192.168.122.46,192.168.122.190,TCP,66,49879,80,1
21:11.7,192.168.122.34,192.168.122.190,TCP,66,63804,80,1
21:11.7,192.168.122.34,192.168.122.190,TCP,66,63805,80,1
21:11.7,192.168.122.34,192.168.122.190,TCP,66,63806,80,1
21:11.7,192.168.122.34,192.168.122.190,TCP,66,63807,80,1
21:11.7,192.168.122.34,192.168.122.190,TCP,66,63808,80,1
21:11.7,192.168.122.34,192.168.122.190,TCP,66,63809,80,1
21:11.7,192.168.122.34,192.168.122.190,TCP,66,64070,80,1
21:11.7,192.168.122.34,192.168.122.190,TCP,66,64071,80,1
21:11.7,192.168.122.34,192.168.122.190,TCP,66,64072,80,1
21:11.7,192.168.122.34,192.168.122.190,TCP,66,64073,80,1
21:11.7,192.168.122.34,192.168.122.190,TCP,66,64074,80,1
21:11.7,192.168.122.34,192.168.122.190,TCP,66,64075,80,1
21:11.7,192.168.122.34,192.168.122.190,TCP,66,64076,80,1
21:11.7,192.168.122.34,192.168.122.190,TCP,66,64077,80,1
21:11.7,192.168.122.34,192.168.122.190,TCP,66,64078,80,1
21:11.7,192.168.122.34,192.168.122.190,TCP,66,64079,80,1
21:11.7,192.168.122.46,192.168.122.190,TCP,66,49880,80,1
21:11.7,192.168.122.34,192.168.122.190,TCP,66,63810,80,1
21:11.7,192.168.122.34,192.168.122.190,TCP,66,63811,80,1
21:11.7,192.168.122.34,192.168.122.190,TCP,66,63812,80,1
21:11.7,192.168.122.34,192.168.122.190,TCP,66,63813,80,1
21:11.7,192.168.122.34,192.168.122.190,TCP,66,63814,80,1
21:11.7,192.168.122.34,192.168.122.190,TCP,66,63815,80,1
21:11.7,192.168.122.46,192.168.122.190,TCP,66,49881,80,1
21:11.7,192.168.122.46,192.168.122.190,TCP,66,49882,80,1
21:11.7,192.168.122.46,192.168.122.190,TCP,66,49883,80,1
21:11.7,192.168.122.46,192.168.122.190,TCP,66,49884,80,1
21:11.7,192.168.122.34,192.168.122.190,TCP,66,63816,80,1
21:11.7,192.168.122.46,192.168.122.190,TCP,66,49885,80,1
21:11.7,192.168.122.46,192.168.122.190,TCP,66,49886,80,1
21:11.7,192.168.122.46,192.168.122.190,TCP,66,49887,80,1
21:11.7,192.168.122.46,192.168.122.190,TCP,66,49888,80,1
21:11.7,192.168.122.46,192.168.122.190,TCP,66,49889,80,1
21:11.7,192.168.122.34,192.168.122.190,TCP,66,64080,80,1
21:11.7,192.168.122.34,192.168.122.190,TCP,66,64081,80,1
21:11.7,192.168.122.34,192.168.122.190,TCP,66,64082,80,1
21:11.7,192.168.122.46,192.168.122.190,TCP,66,49890,80,1
21:11.7,192.168.122.34,192.168.122.190,TCP,66,64083,80,1
21:11.7,192.168.122.46,192.168.122.190,TCP,66,49891,80,1
21:11.7,192.168.122.46,192.168.122.190,TCP,66,49892,80,1
21:11.7,192.168.122.34,192.168.122.190,TCP,66,64085,80,1
21:11.7,192.168.122.34,192.168.122.190,TCP,66,64086,80,1
21:11.7,192.168.122.46,192.168.122.190,TCP,66,49893,80,1
21:11.7,192.168.122.46,192.168.122.190,TCP,66,49894,80,1
21:11.7,192.168.122.46,192.168.122.190,TCP,66,49895,80,1
21:11.7,192.168.122.46,192.168.122.190,TCP,66,49896,80,1
21:11.7,192.168.122.46,192.168.122.190,TCP,66,49897,80,1
21:11.7,192.168.122.46,192.168.122.190,TCP,66,49898,80,1
21:11.7,192.168.122.46,192.168.122.190,TCP,66,49899,80,1
21:11.7,192.168.122.46,192.168.122.190,TCP,66,49900,80,1
21:11.8,192.168.122.34,192.168.122.190,TCP,66,63817,80,1
21:11.8,192.168.122.34,192.168.122.190,TCP,66,63818,80,1
21:11.8,192.168.122.34,192.168.122.190,TCP,66,64087,80,1
21:11.8,192.168.122.34,192.168.122.190,TCP,66,64088,80,1
21:11.8,192.168.122.34,192.168.122.190,TCP,66,64089,80,1
21:11.8,192.168.122.34,192.168.122.190,TCP,66,64090,80,1
21:11.8,192.168.122.34,192.168.122.190,TCP,66,64091,80,1
21:11.8,192.168.122.34,192.168.122.190,TCP,66,64092,80,1
21:11.8,192.168.122.46,192.168.122.190,TCP,66,49901,80,1
21:11.8,192.168.122.46,192.168.122.190,TCP,66,49902,80,1
21:11.8,192.168.122.46,192.168.122.190,TCP,66,49903,80,1
21:11.8,192.168.122.46,192.168.122.190,TCP,66,49904,80,1
21:11.8,192.168.122.46,192.168.122.190,TCP,66,49905,80,1
21:11.8,192.168.122.46,192.168.122.190,TCP,66,49906,80,1
21:11.8,192.168.122.34,192.168.122.190,TCP,66,64093,80,1
21:11.8,192.168.122.34,192.168.122.190,TCP,66,64094,80,1
21:11.8,192.168.122.34,192.168.122.190,TCP,66,64095,80,1
21:11.8,192.168.122.34,192.168.122.190,TCP,66,64096,80,1
21:11.8,192.168.122.46,192.168.122.190,TCP,66,49907,80,1
21:11.8,192.168.122.34,192.168.122.190,TCP,66,64097,80,1
21:11.8,192.168.122.34,192.168.122.190,TCP,66,64098,80,1
21:11.8,192.168.122.34,192.168.122.190,TCP,66,64099,80,1
21:11.8,192.168.122.34,192.168.122.190,TCP,66,64100,80,1
21:11.8,192.168.122.34,192.168.122.190,TCP,66,64101,80,1
21:11.8,192.168.122.34,192.168.122.190,TCP,66,64102,80,1
21:11.8,192.168.122.34,192.168.122.190,TCP,66,64103,80,1
21:11.8,192.168.122.34,192.168.122.190,TCP,66,64104,80,1
21:11.8,192.168.122.34,192.168.122.190,TCP,66,64105,80,1
21:11.8,192.168.122.34,192.168.122.190,TCP,66,64106,80,1
21:11.8,192.168.122.34,192.168.122.190,TCP,66,64107,80,1
21:11.8,192.168.122.34,192.168.122.190,TCP,66,64108,80,1
21:11.8,192.168.122.34,192.168.122.190,TCP,66,63819,80,1
21:11.8,192.168.122.34,192.168.122.190,TCP,66,63820,80,1
21:11.8,192.168.122.34,192.168.122.190,TCP,66,63821,80,1
21:11.9,192.168.122.34,192.168.122.190,TCP,66,63822,80,1
21:11.9,192.168.122.34,192.168.122.190,TCP,66,63823,80,1
21:11.9,192.168.122.34,192.168.122.190,TCP,66,63824,80,1
21:11.9,192.168.122.34,192.168.122.190,TCP,66,63825,80,1
21:11.9,192.168.122.46,192.168.122.190,TCP,66,49908,80,1
21:11.9,192.168.122.34,192.168.122.190,TCP,66,63826,80,1
21:11.9,192.168.122.34,192.168.122.190,TCP,66,63827,80,1
21:11.9,192.168.122.34,192.168.122.190,TCP,66,63828,80,1
21:11.9,192.168.122.34,192.168.122.190,TCP,66,63829,80,1
21:11.9,192.168.122.34,192.168.122.190,TCP,66,63830,80,1
21:11.9,192.168.122.34,192.168.122.190,TCP,66,63831,80,1
21:11.9,192.168.122.34,192.168.122.190,TCP,66,63832,80,1
21:11.9,192.168.122.34,192.168.122.190,TCP,66,63833,80,1
21:11.9,192.168.122.34,192.168.122.190,TCP,66,63834,80,1
21:11.9,192.168.122.34,192.168.122.190,TCP,66,64109,80,1
21:11.9,192.168.122.46,192.168.122.190,TCP,66,49909,80,1
21:11.9,192.168.122.34,192.168.122.190,TCP,66,63835,80,1
21:11.9,192.168.122.34,192.168.122.190,TCP,66,63836,80,1
21:11.9,192.168.122.34,192.168.122.190,TCP,66,63837,80,1
21:11.9,192.168.122.34,192.168.122.190,TCP,66,63838,80,1
21:11.9,192.168.122.34,192.168.122.190,TCP,66,63839,80,1
21:11.9,192.168.122.34,192.168.122.190,TCP,66,63840,80,1
21:11.9,192.168.122.34,192.168.122.190,TCP,66,63841,80,1
21:11.9,192.168.122.34,192.168.122.190,TCP,66,63842,80,1
21:11.9,192.168.122.34,192.168.122.190,TCP,66,63843,80,1
21:11.9,192.168.122.34,192.168.122.190,TCP,66,63844,80,1
21:11.9,192.168.122.34,192.168.122.190,TCP,66,63845,80,1
21:11.9,192.168.122.34,192.168.122.190,TCP,66,63846,80,1
21:11.9,192.168.122.34,192.168.122.190,TCP,66,63847,80,1
21:11.9,192.168.122.34,192.168.122.190,TCP,66,63848,80,1
21:11.9,192.168.122.34,192.168.122.190,TCP,66,64110,80,1
21:11.9,192.168.122.34,192.168.122.190,TCP,66,63849,80,1
21:11.9,192.168.122.34,192.168.122.190,TCP,66,63850,80,1
21:11.9,192.168.122.34,192.168.122.190,TCP,66,63851,80,1
21:11.9,192.168.122.34,192.168.122.190,TCP,66,63852,80,1
21:11.9,192.168.122.34,192.168.122.190,TCP,66,63853,80,1
21:11.9,192.168.122.34,192.168.122.190,TCP,66,63854,80,1
21:11.9,192.168.122.34,192.168.122.190,TCP,66,63855,80,1
21:11.9,192.168.122.34,192.168.122.190,TCP,66,63856,80,1
21:11.9,192.168.122.34,192.168.122.190,TCP,66,63857,80,1
21:11.9,192.168.122.34,192.168.122.190,TCP,66,63858,80,1
21:11.9,192.168.122.34,192.168.122.190,TCP,66,63859,80,1
21:11.9,192.168.122.34,192.168.122.190,TCP,66,63860,80,1
21:11.9,192.168.122.34,192.168.122.190,TCP,66,64111,80,1
21:11.9,192.168.122.34,192.168.122.190,TCP,66,64112,80,1
21:11.9,192.168.122.34,192.168.122.190,TCP,66,64113,80,1
21:11.9,192.168.122.34,192.168.122.190,TCP,66,64114,80,1
21:11.9,192.168.122.34,192.168.122.190,TCP,66,64115,80,1
21:11.9,192.168.122.46,192.168.122.190,TCP,66,49910,80,1
21:12.1,192.168.122.46,192.168.122.190,TCP,66,49911,80,1
21:12.1,192.168.122.46,192.168.122.190,TCP,66,49912,80,1
21:12.3,192.168.122.34,192.168.122.190,TCP,66,64118,80,1
21:12.3,192.168.122.34,192.168.122.190,TCP,66,63861,80,1
21:12.4,192.168.122.34,192.168.122.190,TCP,66,63862,80,1
21:12.4,192.168.122.34,192.168.122.190,TCP,66,63863,80,1
21:12.4,192.168.122.34,192.168.122.190,TCP,66,63864,80,1
21:12.4,192.168.122.34,192.168.122.190,TCP,66,63865,80,1
21:12.4,192.168.122.34,192.168.122.190,TCP,66,63866,80,1
21:12.4,192.168.122.34,192.168.122.190,TCP,66,63867,80,1
21:12.4,192.168.122.34,192.168.122.190,TCP,66,63868,80,1
21:12.4,192.168.122.34,192.168.122.190,TCP,66,63869,80,1
21:12.4,192.168.122.34,192.168.122.190,TCP,66,63870,80,1
21:12.4,192.168.122.34,192.168.122.190,TCP,66,63871,80,1
21:12.4,192.168.122.34,192.168.122.190,TCP,66,63872,80,1
21:12.4,192.168.122.34,192.168.122.190,TCP,66,64119,80,1
21:12.4,192.168.122.34,192.168.122.190,TCP,66,64120,80,1
21:12.4,192.168.122.34,192.168.122.190,TCP,66,64121,80,1
21:12.4,192.168.122.34,192.168.122.190,TCP,66,64122,80,1
21:12.4,192.168.122.34,192.168.122.190,TCP,66,64123,80,1
21:12.4,192.168.122.34,192.168.122.190,TCP,66,64124,80,1
21:12.4,192.168.122.34,192.168.122.190,TCP,66,64125,80,1
21:12.4,192.168.122.34,192.168.122.190,TCP,66,64126,80,1
21:12.4,192.168.122.34,192.168.122.190,TCP,66,64127,80,1
21:12.4,192.168.122.34,192.168.122.190,TCP,66,64128,80,1
21:12.4,192.168.122.34,192.168.122.190,TCP,66,64129,80,1
21:12.4,192.168.122.34,192.168.122.190,TCP,66,64130,80,1
21:12.4,192.168.122.34,192.168.122.190,TCP,66,64131,80,1
21:12.4,192.168.122.34,192.168.122.190,TCP,66,64132,80,1
21:12.4,192.168.122.34,192.168.122.190,TCP,66,64133,80,1
21:12.4,192.168.122.34,192.168.122.190,TCP,66,64134,80,1
21:12.4,192.168.122.34,192.168.122.190,TCP,66,64135,80,1
21:12.4,192.168.122.34,192.168.122.190,TCP,66,64136,80,1
21:12.4,192.168.122.34,192.168.122.190,TCP,66,64137,80,1
21:12.4,192.168.122.34,192.168.122.190,TCP,66,64138,80,1
21:12.4,192.168.122.34,192.168.122.190,TCP,66,64139,80,1
21:12.4,192.168.122.34,192.168.122.190,TCP,66,64140,80,1
21:12.4,192.168.122.34,192.168.122.190,TCP,66,64141,80,1
21:12.4,192.168.122.34,192.168.122.190,TCP,66,64142,80,1
21:12.4,192.168.122.34,192.168.122.190,TCP,66,64143,80,1
21:12.4,192.168.122.34,192.168.122.190,TCP,66,64144,80,1
21:12.4,192.168.122.34,192.168.122.190,TCP,66,64145,80,1
21:12.4,192.168.122.34,192.168.122.190,TCP,66,64146,80,1
21:12.4,192.168.122.34,192.168.122.190,TCP,66,64147,80,1
21:12.4,192.168.122.34,192.168.122.190,TCP,66,64148,80,1
21:12.4,192.168.122.34,192.168.122.190,TCP,66,63873,80,1
21:12.4,192.168.122.34,192.168.122.190,TCP,66,63874,80,1
21:12.4,192.168.122.34,192.168.122.190,TCP,66,63875,80,1
21:12.4,192.168.122.34,192.168.122.190,TCP,66,63876,80,1
21:12.4,192.168.122.34,192.168.122.190,TCP,66,63877,80,1
21:12.4,192.168.122.34,192.168.122.190,TCP,66,63878,80,1
21:12.4,192.168.122.34,192.168.122.190,TCP,66,63879,80,1
21:12.4,192.168.122.34,192.168.122.190,TCP,66,63880,80,1
21:12.4,192.168.122.34,192.168.122.190,TCP,66,63881,80,1
